"ProductID","ShipToID","VolumeInKG"
"102386 - AU","3039","10.2"
"102386 - AU","3043","2.04"
"102386 - AU","3044","5.1"
"102386 - AU","3046","7.14"
"102386 - AU","3047","2.04"
"102386 - AU","3050","3.06"
"102386 - AU","3051","5.1"
"102386 - AU","3052","2.04"
"102386 - AU","3053","3.06"
"102386 - AU","3054","2.04"
"102386 - AU","3055","2.04"
"102386 - AU","3059","7.14"
"102386 - AU","3060","2.04"
"102386 - AU","3061","3.06"
"102386 - AU","3065","13.26"
"102386 - AU","3066","7.14"
"102386 - AU","3068","2.04"
"102386 - AU","3073","5.1"
"102386 - AU","3075","6.12"
"102386 - AU","3078","15.3"
"102386 - AU","3079","7.14"
"102386 - AU","3080","13.26"
"102386 - AU","3082","4.08"
"102386 - AU","3097","7.14"
"102386 - AU","3098","1.02"
"102386 - AU","3099","4.08"
"102386 - AU","3101","2.04"
"102386 - AU","3103","6.12"
"102386 - AU","3108","3.06"
"102386 - AU","3110","5.1"
"102386 - AU","3111","3.06"
"102386 - AU","3112","6.12"
"102386 - AU","3118","12.24"
"102386 - AU","3120","1.02"
"102386 - AU","3122","1.02"
"102386 - AU","3125","4.08"
"102386 - AU","3131","3.06"
"102386 - AU","3133","6.12"
"102386 - AU","3141","1.02"
"102386 - AU","3144","4.08"
"102386 - AU","3148","4.08"
"102386 - AU","3151","2.04"
"102386 - AU","3153","3.06"
"102386 - AU","3155","10.2"
"102386 - AU","3158","3.06"
"102386 - AU","3168","3.06"
"102386 - AU","3176","2.04"
"102386 - AU","3179","3.06"
"102386 - AU","3180","1.02"
"102386 - AU","3709","3.06"
"102386 - AU","3720","8.16"
"102386 - AU","3721","4.08"
"102386 - AU","4034","2.04"
"102386 - AU","4059","5.1"
"102386 - AU","4710","10.2"
"102386 - AU","5004","2.04"
"102386 - AU","5005","1.02"
"102386 - AU","5014","2.04"
"102386 - AU","5016","4.08"
"102386 - AU","5022","0.51"
"102386 - AU","5037","1.02"
"102386 - AU","7001","3.06"
"102386 - AU","7003","4.08"
"102386 - AU","7004","2.04"
"102386 - AU","7009","2.04"
"102386 - AU","7010","7.14"
"102386 - AU","7015","13.26"
"102386 - AU","7703","9.18"
"102386 - AU","8001","4.08"
"102386 - AU","8003","1.02"
"102386 - AU","8006","1.02"
"102387 - AU","4106","5"
"102387 - AU","2014","1"
"102387 - AU","2034","2"
"102387 - AU","2048","1"
"102387 - AU","2064","1"
"102387 - AU","2065","1"
"102387 - AU","2078","5"
"102387 - AU","2149","1"
"102387 - AU","3018","4"
"102387 - AU","3025","0.5"
"102387 - AU","3031","1"
"102387 - AU","7015","4"
"102407 - AU","2021","10.2"
"102407 - AU","2022","3.06"
"102407 - AU","4001","8.16"
"102407 - AU","4002","2.04"
"102407 - AU","4002","2.04"
"102407 - AU","4003","11.22"
"102407 - AU","4004","12.24"
"102407 - AU","4005","23.46"
"102407 - AU","4007","3.06"
"102407 - AU","4007","2.04"
"102407 - AU","4008","12.24"
"102407 - AU","4013","31.62"
"102407 - AU","4014","13.26"
"102407 - AU","4014","10.2"
"102407 - AU","4015","15.3"
"102407 - AU","4015","2.04"
"102407 - AU","4016","22.44"
"102407 - AU","4017","8.16"
"102407 - AU","4022","1.02"
"102407 - AU","4022","2.04"
"102407 - AU","4023","2.55"
"102407 - AU","4023","1.02"
"102407 - AU","4024","1.02"
"102407 - AU","4029","17.34"
"102407 - AU","4030","13.26"
"102407 - AU","4033","1.02"
"102407 - AU","4034","2.04"
"102407 - AU","4035","3.06"
"102407 - AU","4036","3.06"
"102407 - AU","4039","10.2"
"102407 - AU","4041","14.28"
"102407 - AU","4043","7.65"
"102407 - AU","4043","5.1"
"102407 - AU","4044","7.14"
"102407 - AU","4044","1.02"
"102407 - AU","4045","4.08"
"102407 - AU","4045","11.22"
"102407 - AU","4048","4.08"
"102407 - AU","4051","3.57"
"102407 - AU","4051","3.06"
"102407 - AU","4054","13.26"
"102407 - AU","4060","8.16"
"102407 - AU","4064","6.12"
"102407 - AU","4065","7.14"
"102407 - AU","4067","15.3"
"102407 - AU","4070","8.16"
"102407 - AU","4072","1.02"
"102407 - AU","4073","1.53"
"102407 - AU","4077","15.3"
"102407 - AU","4080","5.1"
"102407 - AU","4080","5.1"
"102407 - AU","4081","9.18"
"102407 - AU","4081","12.24"
"102407 - AU","4095","3.06"
"102407 - AU","4095","2.04"
"102407 - AU","4097","2.04"
"102407 - AU","4097","1.02"
"102407 - AU","4098","3.06"
"102407 - AU","4099","2.04"
"102407 - AU","4099","1.02"
"102407 - AU","4104","5.1"
"102407 - AU","4104","2.04"
"102407 - AU","4106","20.4"
"102407 - AU","4106","10.2"
"102407 - AU","4107","2.04"
"102407 - AU","4111","11.22"
"102407 - AU","4112","37.74"
"102407 - AU","4112","15.3"
"102407 - AU","4113","1.02"
"102407 - AU","4114","5.1"
"102407 - AU","4115","4.08"
"102407 - AU","4117","2.04"
"102407 - AU","4117","2.04"
"102407 - AU","4147","3.06"
"102407 - AU","4147","1.02"
"102407 - AU","4701","3.06"
"102407 - AU","4701","1.02"
"102407 - AU","4703","5.1"
"102407 - AU","4703","5.1"
"102407 - AU","4704","2.04"
"102407 - AU","4704","3.06"
"102407 - AU","4705","19.38"
"102407 - AU","4709","7.14"
"102407 - AU","4709","12.75"
"102407 - AU","4710","2.04"
"102407 - AU","4710","4.08"
"102408 - AU","2021","10.4"
"102408 - AU","4001","2.08"
"102408 - AU","4002","1.04"
"102408 - AU","4002","2.08"
"102408 - AU","4003","2.08"
"102408 - AU","4004","3.12"
"102408 - AU","4005","18.72"
"102408 - AU","4007","1.04"
"102408 - AU","4007","3.12"
"102408 - AU","4008","5.2"
"102408 - AU","4008","1.04"
"102408 - AU","4013","9.36"
"102408 - AU","4014","1.04"
"102408 - AU","4015","2.08"
"102408 - AU","4015","6.24"
"102408 - AU","4016","1.04"
"102408 - AU","4016","4.16"
"102408 - AU","4017","5.2"
"102408 - AU","4022","1.04"
"102408 - AU","4023","2.08"
"102408 - AU","4027","3.12"
"102408 - AU","4030","1.04"
"102408 - AU","4033","3.12"
"102408 - AU","4034","1.04"
"102408 - AU","4034","2.08"
"102408 - AU","4035","1.04"
"102408 - AU","4039","2.08"
"102408 - AU","4041","2.08"
"102408 - AU","4043","3.12"
"102408 - AU","4044","2.08"
"102408 - AU","4045","3.12"
"102408 - AU","4045","2.08"
"102408 - AU","4048","6.24"
"102408 - AU","4050","1.04"
"102408 - AU","4050","1.04"
"102408 - AU","4051","1.04"
"102408 - AU","4051","2.08"
"102408 - AU","4054","4.16"
"102408 - AU","4060","2.08"
"102408 - AU","4064","1.04"
"102408 - AU","4065","2.08"
"102408 - AU","4066","4.16"
"102408 - AU","4067","11.44"
"102408 - AU","4067","1.04"
"102408 - AU","4070","1.04"
"102408 - AU","4077","7.28"
"102408 - AU","4077","2.08"
"102408 - AU","4080","3.12"
"102408 - AU","4080","3.12"
"102408 - AU","4081","5.2"
"102408 - AU","4095","1.04"
"102408 - AU","4097","3.12"
"102408 - AU","4098","3.12"
"102408 - AU","4099","1.04"
"102408 - AU","4099","3.12"
"102408 - AU","4101","2.08"
"102408 - AU","4104","3.12"
"102408 - AU","4106","4.16"
"102408 - AU","4111","7.28"
"102408 - AU","4112","1.04"
"102408 - AU","4114","2.08"
"102408 - AU","4115","3.12"
"102408 - AU","4117","1.04"
"102408 - AU","4703","5.2"
"102408 - AU","4705","6.24"
"102408 - AU","4709","3.12"
"102408 - AU","4709","2.08"
"102412 - AU","6002","3.76"
"102412 - AU","6002","2.82"
"102413 - AU","6002","1.88"
"102413 - AU","6002","6.11"
"1405781 - AU","4147","0.75"
"1405781 - AU","2710","0.75"
"1405781 - AU","3112","7.5"
"1405781 - AU","3169","1.5"
"1405781 - AU","5011","0.75"
"1405781 - AU","5017","1.5"
"1405781 - AU","5018","3"
"1405781 - AU","5052","1.5"
"1405781 - AU","7704","0.75"
"1405782 - AU","4147","1.88"
"1405782 - AU","3004","0.94"
"1405782 - AU","3031","0.94"
"1405782 - AU","3097","0.94"
"1405782 - AU","3112","9.4"
"1405782 - AU","3169","3.76"
"1405782 - AU","5003","3.76"
"1405782 - AU","5014","0.94"
"1405782 - AU","5052","2.82"
"1405782 - AU","5703","3.76"
"1405782 - AU","6048","0.94"
"1405783 - AU","6021","1.38"
"1405783 - AU","4147","0.69"
"1405783 - AU","3014","2.07"
"1405784 - AU","6027","8.1"
"1405784 - AU","6702","0.9"
"1405784 - AU","4147","0.9"
"1405784 - AU","2715","0.9"
"1405784 - AU","3003","1.8"
"1405784 - AU","3014","1.8"
"1405784 - AU","3016","2.7"
"1405784 - AU","3031","1.8"
"1405784 - AU","3036","0.9"
"1405784 - AU","3126","0.9"
"1405784 - AU","5011","11.7"
"1405784 - AU","6027","7.2"
"1405785 - AU","6017","1.68"
"1405785 - AU","6018","1.68"
"1405785 - AU","6027","1.68"
"1405785 - AU","6702","1.68"
"1405785 - AU","4008","1.68"
"1405785 - AU","4710","3.36"
"1405785 - AU","3003","5.04"
"1405785 - AU","3004","1.68"
"1405785 - AU","3005","1.68"
"1405785 - AU","3009","1.68"
"1405785 - AU","3010","3.36"
"1405785 - AU","3012","1.68"
"1405785 - AU","3016","5.04"
"1405785 - AU","3018","6.72"
"1405785 - AU","3019","10.08"
"1405785 - AU","3029","6.72"
"1405785 - AU","3030","1.68"
"1405785 - AU","3032","5.04"
"1405785 - AU","3034","1.68"
"1405785 - AU","3037","3.36"
"1405785 - AU","3045","5.04"
"1405785 - AU","3046","3.36"
"1405785 - AU","3048","3.36"
"1405785 - AU","3058","1.68"
"1405785 - AU","3068","1.68"
"1405785 - AU","3080","3.36"
"1405785 - AU","3081","1.68"
"1405785 - AU","3097","6.72"
"1405785 - AU","3126","1.68"
"1405785 - AU","3127","1.68"
"1405785 - AU","3131","5.04"
"1405785 - AU","3144","5.04"
"1405785 - AU","3720","1.68"
"1405785 - AU","3721","6.72"
"1405785 - AU","5003","1.68"
"1405785 - AU","5007","3.36"
"1405785 - AU","5011","10.08"
"1405785 - AU","5018","6.72"
"1405785 - AU","5052","8.4"
"1405785 - AU","7002","1.68"
"1405786 - AU","4147","0.7"
"1405786 - AU","3053","0.7"
"1405786 - AU","5018","0.7"
"1405787 - AU","6005","0.88"
"1405787 - AU","3053","0.88"
"1405787 - AU","5003","0.88"
"1405787 - AU","5007","1.76"
"1405787 - AU","5011","1.76"
"1405787 - AU","5017","3.52"
"1405787 - AU","5041","1.76"
"1405788 - AU","6005","1.06"
"1405788 - AU","6702","2.12"
"1405788 - AU","4709","1.06"
"1405788 - AU","5003","4.24"
"1405788 - AU","5007","2.12"
"1405788 - AU","5011","1.06"
"1405788 - AU","5014","1.06"
"1405788 - AU","5017","2.12"
"1405788 - AU","5018","4.24"
"1405788 - AU","5021","4.24"
"1405788 - AU","5037","1.06"
"1405788 - AU","6005","1.06"
"1435254 - AU","6006","10.8"
"1435254 - AU","2008","32.4"
"1435254 - AU","2011","10.8"
"1435254 - AU","2014","21.6"
"1435254 - AU","2018","10.8"
"1435254 - AU","2029","10.8"
"1435254 - AU","2035","10.8"
"1435254 - AU","2039","10.8"
"1435254 - AU","2042","10.8"
"1435254 - AU","2046","10.8"
"1435254 - AU","2055","10.8"
"1435254 - AU","2058","54"
"1435254 - AU","2062","10.8"
"1435254 - AU","2066","108"
"1435254 - AU","2067","10.8"
"1435254 - AU","2074","10.8"
"1435254 - AU","2088","10.8"
"1435254 - AU","2096","54"
"1435254 - AU","2099","21.6"
"1435254 - AU","2116","10.8"
"1435254 - AU","2122","10.8"
"1435254 - AU","2147","10.8"
"1435254 - AU","2155","10.8"
"1435254 - AU","2160","21.6"
"1435254 - AU","2161","10.8"
"1435254 - AU","2169","21.6"
"1435254 - AU","2710","32.4"
"1435254 - AU","3030","10.8"
"1435254 - AU","3039","10.8"
"1435254 - AU","3073","10.8"
"1435254 - AU","3078","32.4"
"1435254 - AU","5002","21.6"
"1435364 - AU","4065","2.9"
"1435364 - AU","2007","29"
"1435364 - AU","2009","23.2"
"1435364 - AU","2018","116"
"1435364 - AU","2024","23.2"
"1435364 - AU","2055","29"
"1435364 - AU","2059","29"
"1435364 - AU","2096","8.7"
"1435364 - AU","2206","194.3"
"1435364 - AU","3005","55.1"
"1435364 - AU","3087","11.6"
"1435364 - AU","3131","23.2"
"1435364 - AU","3134","23.2"
"1435364 - AU","3143","107.3"
"1435364 - AU","3158","52.2"
"1435364 - AU","3720","14.5"
"1435364 - AU","4059","17.4"
"1435364 - AU","5002","104.4"
"1435364 - AU","5004","58"
"1435364 - AU","5702","23.2"
"1435364 - AU","5703","52.2"
"1435364 - AU","7002","40.6"
"1435365 - AU","6005","49.2"
"1435365 - AU","6702","82"
"1435365 - AU","4016","147.6"
"1435365 - AU","2007","20.5"
"1435365 - AU","2014","36.9"
"1435365 - AU","2022","65.6"
"1435365 - AU","2025","36.9"
"1435365 - AU","2035","57.4"
"1435365 - AU","2083","16.4"
"1435365 - AU","2085","24.6"
"1435365 - AU","2095","82"
"1435365 - AU","2098","53.3"
"1435365 - AU","2147","8.2"
"1435365 - AU","2206","205"
"1435365 - AU","2223","16.4"
"1435365 - AU","2710","61.5"
"1435365 - AU","3087","98.4"
"1435365 - AU","3112","106.6"
"1435365 - AU","3143","28.7"
"1435365 - AU","4059","28.7"
"1435365 - AU","5002","229.6"
"1435365 - AU","5703","82"
"1435365 - AU","7002","164"
"1435365 - AU","7020","205"
"1435365 - AU","8004","36.9"
"1435366 - AU","6702","106"
"1435366 - AU","4065","90.1"
"1435366 - AU","2007","789.7"
"1435366 - AU","2014","5.3"
"1435366 - AU","2024","31.8"
"1435366 - AU","2025","21.2"
"1435366 - AU","2147","10.6"
"1435366 - AU","2168","296.8"
"1435366 - AU","2206","53"
"1435366 - AU","2223","53"
"1435366 - AU","2710","15.9"
"1435366 - AU","3005","100.7"
"1435366 - AU","3143","21.2"
"1435366 - AU","7002","37.1"
"1435367 - AU","6002","45.64"
"1435367 - AU","4016","110.84"
"1435367 - AU","2018","163"
"1435367 - AU","2049","13.04"
"1435367 - AU","2093","104.32"
"1435367 - AU","2206","149.96"
"1435367 - AU","3005","156.48"
"1435367 - AU","3126","6.52"
"1435367 - AU","7002","149.96"
"1435879 - AU","6017","0.75"
"1435879 - AU","2715","0.3"
"1435879 - AU","3010","0.75"
"1435879 - AU","3155","0.75"
"1435879 - AU","3168","0.75"
"1435879 - AU","5003","1.5"
"1435880 - AU","2041","0.6"
"1435880 - AU","3121","0.6"
"1435881 - AU","6009","0.4"
"1435881 - AU","6011","0.2"
"1435881 - AU","6017","0.2"
"1435881 - AU","6038","0.2"
"1435881 - AU","4026","0.2"
"1435881 - AU","4036","1.2"
"1435881 - AU","4039","0.2"
"1435881 - AU","4043","0.4"
"1435881 - AU","4101","0.2"
"1435881 - AU","4114","0.2"
"1435881 - AU","4705","0.2"
"1435881 - AU","2003","0.2"
"1435881 - AU","2006","0.4"
"1435881 - AU","2011","0.2"
"1435881 - AU","2014","0.4"
"1435881 - AU","2020","0.2"
"1435881 - AU","2033","0.2"
"1435881 - AU","2036","0.4"
"1435881 - AU","2088","0.2"
"1435881 - AU","2098","0.2"
"1435881 - AU","2141","0.4"
"1435881 - AU","2149","0.2"
"1435881 - AU","2150","0.2"
"1435881 - AU","2168","0.2"
"1435881 - AU","3037","0.2"
"1435881 - AU","3065","0.2"
"1435881 - AU","3075","0.2"
"1435881 - AU","5003","0.4"
"1435881 - AU","5011","0.4"
"1435881 - AU","6705","0.2"
"1435882 - AU","6001","0.275"
"1435882 - AU","6009","0.55"
"1435882 - AU","6011","0.275"
"1435882 - AU","6021","0.275"
"1435882 - AU","6038","0.275"
"1435882 - AU","4043","0.55"
"1435882 - AU","4101","0.275"
"1435882 - AU","4114","0.275"
"1435882 - AU","2003","0.275"
"1435882 - AU","2007","0.275"
"1435882 - AU","2011","0.275"
"1435882 - AU","2014","0.275"
"1435882 - AU","2020","0.55"
"1435882 - AU","2033","0.275"
"1435882 - AU","2036","0.55"
"1435882 - AU","2041","0.55"
"1435882 - AU","2043","0.275"
"1435882 - AU","2050","0.275"
"1435882 - AU","2054","0.55"
"1435882 - AU","2055","1.1"
"1435882 - AU","2058","0.275"
"1435882 - AU","2064","0.55"
"1435882 - AU","2067","0.55"
"1435882 - AU","2077","0.275"
"1435882 - AU","2088","0.275"
"1435882 - AU","2098","0.275"
"1435882 - AU","2105","0.275"
"1435882 - AU","2113","1.1"
"1435882 - AU","2114","0.275"
"1435882 - AU","2141","0.275"
"1435882 - AU","2149","0.275"
"1435882 - AU","2150","0.275"
"1435882 - AU","2155","1.375"
"1435882 - AU","2168","0.275"
"1435882 - AU","3010","0.275"
"1435882 - AU","3065","0.275"
"1435882 - AU","3075","0.275"
"1435882 - AU","3121","0.275"
"1435882 - AU","3168","0.275"
"1435882 - AU","5003","0.55"
"1435882 - AU","5011","2.475"
"1435882 - AU","5052","0.275"
"1435882 - AU","6017","0.275"
"1435882 - AU","8012","0.825"
"1435883 - AU","6009","0.8"
"1435883 - AU","6010","0.4"
"1435883 - AU","6011","0.4"
"1435883 - AU","6038","0.4"
"1435883 - AU","6048","2"
"1435883 - AU","4007","0.4"
"1435883 - AU","4012","0.4"
"1435883 - AU","4043","0.4"
"1435883 - AU","2003","0.4"
"1435883 - AU","2011","0.4"
"1435883 - AU","2030","1.6"
"1435883 - AU","2041","0.4"
"1435883 - AU","2067","0.4"
"1435883 - AU","2149","0.4"
"1435883 - AU","2150","0.4"
"1435883 - AU","2155","0.8"
"1435883 - AU","2168","0.4"
"1435883 - AU","3010","2"
"1435883 - AU","3065","0.4"
"1435883 - AU","3075","0.4"
"1435883 - AU","3114","0.4"
"1435883 - AU","3121","0.4"
"1435883 - AU","3168","0.4"
"1435883 - AU","5003","1.2"
"1435883 - AU","5011","1.6"
"1435883 - AU","5029","0.8"
"1435883 - AU","5052","0.4"
"1435883 - AU","6001","0.4"
"1435883 - AU","6017","0.8"
"1435884 - AU","6009","1.2"
"1435884 - AU","6011","0.6"
"1435884 - AU","6014","0.6"
"1435884 - AU","6038","0.6"
"1435884 - AU","2003","0.6"
"1435884 - AU","2050","0.6"
"1435884 - AU","2054","0.6"
"1435884 - AU","2150","0.6"
"1435884 - AU","2715","0.6"
"1435884 - AU","3010","3"
"1435884 - AU","3024","2.28"
"1435884 - AU","3065","0.6"
"1435884 - AU","3075","0.6"
"1435884 - AU","3131","0.12"
"1435884 - AU","3168","0.6"
"1435884 - AU","5003","1.2"
"1435884 - AU","5011","1.2"
"1450006 - AU","2002","4.82"
"1450006 - AU","2005","38.56"
"1450006 - AU","2021","4.82"
"1450006 - AU","2087","38.56"
"1450006 - AU","3004","43.38"
"1450006 - AU","3006","4.82"
"1450006 - AU","3022","4.82"
"1450006 - AU","3038","173.52"
"1450006 - AU","3042","57.84"
"1450006 - AU","3043","91.58"
"1450006 - AU","3046","216.9"
"1450006 - AU","3048","43.38"
"1450006 - AU","3068","4.82"
"1450006 - AU","3078","19.28"
"1450006 - AU","3085","48.2"
"1450006 - AU","3086","4.82"
"1450006 - AU","3087","77.12"
"1450006 - AU","3097","9.64"
"1450006 - AU","3101","4.82"
"1450006 - AU","3135","9.64"
"1450006 - AU","3138","19.28"
"1450006 - AU","3148","14.46"
"1450006 - AU","3168","28.92"
"1450006 - AU","5011","4.82"
"1450006 - AU","5018","24.1"
"1450006 - AU","5037","9.64"
"1450006 - AU","8004","4.82"
"1450006 - AU","2009","19.28"
"1450006 - AU","2018","9.64"
"1450006 - AU","2043","9.64"
"1450006 - AU","2058","4.82"
"1450006 - AU","2062","4.82"
"1450006 - AU","2149","24.1"
"1450006 - AU","2194","91.58"
"1450006 - AU","2713","38.56"
"1450007 - AU","6008","7.8"
"1450007 - AU","2005","15.6"
"1450007 - AU","2021","39"
"1450007 - AU","2087","140.4"
"1450007 - AU","4048","7.8"
"1450007 - AU","4095","7.8"
"1450007 - AU","2002","31.2"
"1450007 - AU","3004","226.2"
"1450007 - AU","3006","7.8"
"1450007 - AU","3007","15.6"
"1450007 - AU","3009","226.2"
"1450007 - AU","3010","858"
"1450007 - AU","3012","156"
"1450007 - AU","3017","39"
"1450007 - AU","3022","15.6"
"1450007 - AU","3024","187.2"
"1450007 - AU","3038","1138.8"
"1450007 - AU","3042","1981.2"
"1450007 - AU","3043","639.6"
"1450007 - AU","3046","1216.8"
"1450007 - AU","3048","943.8"
"1450007 - AU","3068","7.8"
"1450007 - AU","3073","7.8"
"1450007 - AU","3082","7.8"
"1450007 - AU","3085","273"
"1450007 - AU","3086","70.2"
"1450007 - AU","3087","624"
"1450007 - AU","3097","15.6"
"1450007 - AU","3100","7.8"
"1450007 - AU","3101","7.8"
"1450007 - AU","3108","7.8"
"1450007 - AU","3119","7.8"
"1450007 - AU","3126","234"
"1450007 - AU","3129","436.8"
"1450007 - AU","3135","15.6"
"1450007 - AU","3138","897"
"1450007 - AU","3144","7.8"
"1450007 - AU","3148","124.8"
"1450007 - AU","3168","70.2"
"1450007 - AU","3169","7.8"
"1450007 - AU","5005","7.8"
"1450007 - AU","5011","31.2"
"1450007 - AU","5014","15.6"
"1450007 - AU","5018","7.8"
"1450007 - AU","5037","46.8"
"1450007 - AU","5052","23.4"
"1450007 - AU","5702","7.8"
"1450007 - AU","5703","101.4"
"1450007 - AU","8004","7.8"
"1450007 - AU","2009","54.6"
"1450007 - AU","2018","62.4"
"1450007 - AU","2034","7.8"
"1450007 - AU","2043","46.8"
"1450007 - AU","2052","78"
"1450007 - AU","2058","23.4"
"1450007 - AU","2061","15.6"
"1450007 - AU","2062","15.6"
"1450007 - AU","2079","7.8"
"1450007 - AU","2081","15.6"
"1450007 - AU","2149","132.6"
"1450007 - AU","2154","23.4"
"1450007 - AU","2194","374.4"
"1450007 - AU","2713","70.2"
"1450017 - AU","2067","9.6"
"1450017 - AU","3042","8"
"1450017 - AU","5002","2.4"
"1450017 - AU","5023","1.6"
"1450017 - AU","5702","12"
"1450017 - AU","7001","72"
"1450020 - AU","4005","1.8"
"1450020 - AU","2007","1.8"
"1450020 - AU","2013","1.8"
"1450020 - AU","2015","3"
"1450020 - AU","2020","4.2"
"1450020 - AU","2025","30"
"1450020 - AU","2029","15.6"
"1450020 - AU","2033","4.8"
"1450020 - AU","2041","5.4"
"1450020 - AU","2048","0.6"
"1450020 - AU","2054","2.4"
"1450020 - AU","2064","2.4"
"1450020 - AU","2066","1.2"
"1450020 - AU","2075","3"
"1450020 - AU","2076","2.4"
"1450020 - AU","2079","0.6"
"1450020 - AU","2081","9.6"
"1450020 - AU","2088","9.6"
"1450020 - AU","2098","0.6"
"1450020 - AU","2114","1.2"
"1450020 - AU","2134","30"
"1450020 - AU","2154","1.2"
"1450020 - AU","2155","1.44"
"1450020 - AU","2175","0.6"
"1450020 - AU","2194","0.6"
"1450020 - AU","2217","0.6"
"1450020 - AU","2715","3"
"1450020 - AU","3051","1.2"
"1450020 - AU","5052","1.2"
"1450020 - AU","5702","3.6"
"1450024 - AU","6005","0.6"
"1450024 - AU","6017","0.6"
"1450024 - AU","4012","1.8"
"1450024 - AU","4022","0.6"
"1450024 - AU","4022","0.6"
"1450024 - AU","4026","1.2"
"1450024 - AU","4048","0.6"
"1450024 - AU","4095","0.6"
"1450024 - AU","4111","0.6"
"1450024 - AU","4117","0.6"
"1450024 - AU","4704","0.6"
"1450024 - AU","4705","0.6"
"1450024 - AU","4705","21"
"1450024 - AU","2009","1.8"
"1450024 - AU","2015","1.2"
"1450024 - AU","2016","0.6"
"1450024 - AU","2020","0.6"
"1450024 - AU","2025","1.8"
"1450024 - AU","2034","0.6"
"1450024 - AU","2039","13.2"
"1450024 - AU","3004","0.6"
"1450024 - AU","3014","1.2"
"1450024 - AU","3023","0.6"
"1450024 - AU","3024","3"
"1450024 - AU","3046","0.6"
"1450024 - AU","3068","1.8"
"1450024 - AU","3100","0.6"
"1450024 - AU","3168","0.6"
"1450024 - AU","3169","3"
"1450024 - AU","3176","0.6"
"1450024 - AU","3180","4.2"
"1450024 - AU","5007","1.8"
"1450024 - AU","5020","0.6"
"1450024 - AU","5026","0.6"
"1450024 - AU","5041","0.6"
"1450024 - AU","5052","0.6"
"1450024 - AU","5702","0.6"
